"","Sample_ID","Sample_date","Sample_site","Genus_sp_lifestage","Life_stage","Number_counted","Zoop_density","Zoop_biomass","na.rm"
"5120","20010613-14-972",2001-06-13,"14-972","D_parvula_wo_eggs","Older",0,0,0,TRUE
"5121","20010613-14-972",2001-06-13,"14-972","D_pulex_w_eggs","Older",0,0,0,TRUE
"5122","20010613-14-972",2001-06-13,"14-972","D_pulex_wo_eggs","Older",0,0,0,TRUE
"5123","20010613-14-972",2001-06-13,"14-972","D_retrocurva_eggs","Egg",159,20.9261189551154,12.3192062288765,TRUE
"5124","20010613-14-972",2001-06-13,"14-972","D_retrocurva_w_eggs","Older",33,4.34315676426924,48.3987116934755,TRUE
"5125","20010613-14-972",2001-06-13,"14-972","D_retrocurva_wo_eggs","Older",89,11.7133621824231,36.6394298081088,TRUE
"5126","20010613-14-972",2001-06-13,"14-972","D_schodleri_w_eggs","Older",0,0,0,TRUE
"5127","20010613-14-972",2001-06-13,"14-972","D_schodleri_wo_eggs","Older",0,0,0,TRUE
"5128","20010613-14-972",2001-06-13,"14-972","D_thomasi_eggs","Egg",50,6.5805405519231,1.10553081272308,TRUE
"5129","20010613-14-972",2001-06-13,"14-972","D_thomasi_w_eggs","Older",2,0.263221622076924,0.906332564907832,TRUE
"5130","20010613-14-972",2001-06-13,"14-972","D_thomasi_w_eggs","Younger",2,0.263221622076924,NA,TRUE
"5131","20010613-14-972",2001-06-13,"14-972","D_thomasi_wo_eggs","Older",16,2.10577297661539,5.48997123722334,TRUE
"5132","20010613-14-972",2001-06-13,"14-972","D_thomasi_wo_eggs","Younger",10,1.31610811038462,1.67002797870479,TRUE
"5133","20010613-14-972",2001-06-13,"14-972","Diaphanosoma_eggs","Egg",4,0.526443244153848,0.352716973583078,TRUE
"5134","20010613-14-972",2001-06-13,"14-972","Diaphanosoma_w_eggs","Older",2,0.263221622076924,1.33628212154587,TRUE
"5135","20010613-14-972",2001-06-13,"14-972","Diaphanosoma_wo_eggs","Older",2,0.263221622076924,0.586035470624836,TRUE
"5136","20010613-14-972",2001-06-13,"14-972","Diaptomidae_immature","Younger",0,0,0,TRUE
"5137","20010613-14-972",2001-06-13,"14-972","Dreissena_veligers","Veliger",0,0,0,TRUE
"5138","20010613-14-972",2001-06-13,"14-972","E_carolleeae_eggs","Egg",0,0,0,TRUE
"5139","20010613-14-972",2001-06-13,"14-972","E_carolleeae_w_eggs","Older",0,0,0,TRUE
"5140","20010613-14-972",2001-06-13,"14-972","E_carolleeae_w_eggs","Younger",0,0,0,TRUE
"5141","20010613-14-972",2001-06-13,"14-972","E_carolleeae_wo_eggs","Older",5,0.65805405519231,3.40391748682859,TRUE
"5142","20010613-14-972",2001-06-13,"14-972","E_carolleeae_wo_eggs","Younger",7,0.921275677269234,1.26715765544749,TRUE
"5143","20010613-14-972",2001-06-13,"14-972","E_lacustris","Older",0,0,0,TRUE
"5144","20010613-14-972",2001-06-13,"14-972","E_lacustris","Younger",4,0.526443244153848,0.750036567103749,TRUE
"5145","20010613-14-972",2001-06-13,"14-972","Ergasilus_w_eggs","Older",0,0,0,TRUE
"5146","20010613-14-972",2001-06-13,"14-972","Ergasilus_wo_eggs","Older",0,0,0,TRUE
"5147","20010613-14-972",2001-06-13,"14-972","Eucyclops_w_eggs","Older",0,0,0,TRUE
"5148","20010613-14-972",2001-06-13,"14-972","Eucyclops_w_eggs","Younger",0,0,0,TRUE
"5149","20010613-14-972",2001-06-13,"14-972","Eucyclops_wo_eggs","Older",0,0,0,TRUE
"5150","20010613-14-972",2001-06-13,"14-972","Eucyclops_wo_eggs","Younger",0,0,0,TRUE
"5151","20010613-14-972",2001-06-13,"14-972","H_gibberum_w_eggs","Older",0,0,0,TRUE
"5152","20010613-14-972",2001-06-13,"14-972","H_gibberum_wo_eggs","Older",0,0,0,TRUE
"5153","20010613-14-972",2001-06-13,"14-972","Kellicottia","Older",7,0.921275677269234,0.0571190919906925,TRUE
"5154","20010613-14-972",2001-06-13,"14-972","Keratella","Older",10,1.31610811038462,0.144771892142308,TRUE
"5155","20010613-14-972",2001-06-13,"14-972","L_ashlandi_eggs","Egg",0,0,0,TRUE
"5156","20010613-14-972",2001-06-13,"14-972","L_ashlandi_w_eggs","Older",0,0,0,TRUE
"5157","20010613-14-972",2001-06-13,"14-972","L_ashlandi_w_eggs","Younger",0,0,0,TRUE
"5158","20010613-14-972",2001-06-13,"14-972","L_ashlandi_wo_eggs","Older",6,0.789664866230772,3.93496178055542,TRUE
"5159","20010613-14-972",2001-06-13,"14-972","L_ashlandi_wo_eggs","Younger",0,0,0,TRUE
"5160","20010613-14-972",2001-06-13,"14-972","L_kindti_eggs","Egg",0,0,0,TRUE
"5161","20010613-14-972",2001-06-13,"14-972","L_kindti_w_eggs","Older",0,0,0,TRUE
"5162","20010613-14-972",2001-06-13,"14-972","L_kindti_wo_eggs","Older",1,0.131610811038462,2.09785053410682,TRUE
"5163","20010613-14-972",2001-06-13,"14-972","L_macrurus_adult","Older",0,0,0,TRUE
"5164","20010613-14-972",2001-06-13,"14-972","L_macrurus_adult","Younger",0,0,0,TRUE
"5165","20010613-14-972",2001-06-13,"14-972","L_macrurus_immature","Younger",0,0,0,TRUE
"5166","20010613-14-972",2001-06-13,"14-972","L_minutus_eggs","Egg",1,0.131610811038462,0.0152010486749424,TRUE
"5167","20010613-14-972",2001-06-13,"14-972","L_minutus_w_eggs","Older",1,0.131610811038462,0.622964710982974,TRUE
"5168","20010613-14-972",2001-06-13,"14-972","L_minutus_w_eggs","Younger",0,0,0,TRUE
"5169","20010613-14-972",2001-06-13,"14-972","L_minutus_wo_eggs","Older",3,0.394832433115386,1.39604732660984,TRUE
"5170","20010613-14-972",2001-06-13,"14-972","L_minutus_wo_eggs","Younger",0,0,0,TRUE
"5171","20010613-14-972",2001-06-13,"14-972","L_sicilis_eggs","Egg",0,0,0,TRUE
"5172","20010613-14-972",2001-06-13,"14-972","L_sicilis_w_eggs","Older",0,0,0,TRUE
"5173","20010613-14-972",2001-06-13,"14-972","L_sicilis_w_eggs","Younger",0,0,0,TRUE
"5174","20010613-14-972",2001-06-13,"14-972","L_sicilis_wo_eggs","Older",1,0.131610811038462,0.731591263849936,TRUE
"5175","20010613-14-972",2001-06-13,"14-972","L_sicilis_wo_eggs","Younger",0,0,0,TRUE
"5176","20010613-14-972",2001-06-13,"14-972","L_siciloides_eggs","Egg",0,0,0,TRUE
"5177","20010613-14-972",2001-06-13,"14-972","L_siciloides_w_eggs","Older",0,0,0,TRUE
"5178","20010613-14-972",2001-06-13,"14-972","L_siciloides_w_eggs","Younger",0,0,0,TRUE
"5179","20010613-14-972",2001-06-13,"14-972","L_siciloides_wo_eggs","Older",0,0,0,TRUE
"5180","20010613-14-972",2001-06-13,"14-972","L_siciloides_wo_eggs","Younger",0,0,0,TRUE
"5181","20010613-14-972",2001-06-13,"14-972","Loose_Bosmina_eggs","Egg",0,0,0,TRUE
"5182","20010613-14-972",2001-06-13,"14-972","Loose_Cladoceran_eggs","Egg",5,0.65805405519231,0.668122282236752,TRUE
"5183","20010613-14-972",2001-06-13,"14-972","Loose_Copepod_eggs","Egg",34,4.47476757530771,0.514150794402855,TRUE
"5184","20010613-14-972",2001-06-13,"14-972","Loose_Daphnia_eggs","Egg",0,0,0,TRUE
"5185","20010613-14-972",2001-06-13,"14-972","M_edax_eggs","Egg",34,4.47476757530771,0.783084325678848,TRUE
"5186","20010613-14-972",2001-06-13,"14-972","M_edax_w_eggs","Older",1,0.131610811038462,1.48977624774492,TRUE
"5187","20010613-14-972",2001-06-13,"14-972","M_edax_w_eggs","Younger",1,0.131610811038462,NA,TRUE
"5188","20010613-14-972",2001-06-13,"14-972","M_edax_wo_eggs","Older",5,0.65805405519231,1.82600652724218,TRUE
"5189","20010613-14-972",2001-06-13,"14-972","M_edax_wo_eggs","Younger",1,0.131610811038462,0.112081398115885,TRUE
"5190","20010613-14-972",2001-06-13,"14-972","Moina_w_eggs","Older",0,0,0,TRUE
"5191","20010613-14-972",2001-06-13,"14-972","Moina_wo_eggs","Older",0,0,0,TRUE
"5192","20010613-14-972",2001-06-13,"14-972","O_birgei_w_eggs","Older",0,0,0,TRUE
"5193","20010613-14-972",2001-06-13,"14-972","O_birgei_wo_eggs","Older",0,0,0,TRUE
"5194","20010613-14-972",2001-06-13,"14-972","P_poppei_w_eggs","Older",0,0,0,TRUE
"5195","20010613-14-972",2001-06-13,"14-972","P_poppei_wo_eggs","Older",0,0,0,TRUE
"5196","20010613-14-972",2001-06-13,"14-972","Ploesoma_sp.","Older",2097,275.987870747655,168.904576897565,TRUE
"5197","20010613-14-972",2001-06-13,"14-972","Polyarthra","Older",27,3.55349189803847,2.62958400454847,TRUE
"5198","20010613-14-972",2001-06-13,"14-972","Rare_Cladoceran_eggs","Egg",0,0,0,TRUE
"5199","20010613-14-972",2001-06-13,"14-972","Rare_Copepod_eggs","Egg",0,0,0,TRUE
"5200","20010613-14-972",2001-06-13,"14-972","S_oregonensis_eggs","Egg",0,0,0,TRUE
"5201","20010613-14-972",2001-06-13,"14-972","S_oregonensis_w_eggs","Older",0,0,0,TRUE
"5202","20010613-14-972",2001-06-13,"14-972","S_oregonensis_w_eggs","Younger",0,0,0,TRUE
"5203","20010613-14-972",2001-06-13,"14-972","S_oregonensis_wo_eggs","Older",4,0.526443244153848,3.75725658197206,TRUE
"5204","20010613-14-972",2001-06-13,"14-972","S_oregonensis_wo_eggs","Younger",0,0,0,TRUE
"5205","20010613-14-972",2001-06-13,"14-972","S_pallidus_w_eggs","Older",0,0,0,TRUE
"5206","20010613-14-972",2001-06-13,"14-972","S_pallidus_wo_eggs","Older",0,0,0,TRUE
"5207","20010613-14-972",2001-06-13,"14-972","S_reighardi_w_eggs","Older",0,0,0,TRUE
"5208","20010613-14-972",2001-06-13,"14-972","S_reighardi_wo_eggs","Older",0,0,0,TRUE
"5209","20010613-14-972",2001-06-13,"14-972","Scapholeberis_w_eggs","Older",0,0,0,TRUE
"5210","20010613-14-972",2001-06-13,"14-972","Scapholeberis_wo_eggs","Older",0,0,0,TRUE
"5211","20010613-14-972",2001-06-13,"14-972","Simocephalus_w_eggs","Older",0,0,0,TRUE
"5212","20010613-14-972",2001-06-13,"14-972","Simocephalus_wo_eggs","Older",0,0,0,TRUE
"5213","20010613-14-972",2001-06-13,"14-972","T_prasinus_mexicanus_w_eggs","Older",0,0,0,TRUE
"5214","20010613-14-972",2001-06-13,"14-972","T_prasinus_mexicanus_w_eggs","Younger",0,0,0,TRUE
"5215","20010613-14-972",2001-06-13,"14-972","T_prasinus_mexicanus_wo_eggs","Older",0,0,0,TRUE
"5216","20010613-14-972",2001-06-13,"14-972","T_prasinus_mexicanus_wo_eggs","Younger",0,0,0,TRUE
"5217","20010613-14-972",2001-06-13,"14-972","Temoridae_immature","Younger",0,0,0,TRUE
"5218","20010613-14-972",2001-06-13,"14-972","Unidentified_Cladoceran","Older",0,0,0,TRUE
"5219","20010613-14-972",2001-06-13,"14-972","Unidentified_Daphnia","Older",0,0,0,TRUE
"5220","20010613-14-972",2001-06-13,"14-972","Unidentified_Rotifers","Older",2058,270.855049117155,118.905366562431,TRUE
"5221","20010613-16-970",2001-06-13,"16-970","A_vernalis_eggs","Egg",0,0,0,TRUE
"5222","20010613-16-970",2001-06-13,"16-970","A_vernalis_w_eggs","Older",0,0,0,TRUE
"5223","20010613-16-970",2001-06-13,"16-970","A_vernalis_w_eggs","Younger",0,0,0,TRUE
"5224","20010613-16-970",2001-06-13,"16-970","A_vernalis_wo_eggs","Older",4,0.568558703686155,1.3502083991241,TRUE
"5225","20010613-16-970",2001-06-13,"16-970","A_vernalis_wo_eggs","Younger",4,0.568558703686155,0.545267363032855,TRUE
"5226","20010613-16-970",2001-06-13,"16-970","Alona_w_eggs","Older",0,0,0,TRUE
"5227","20010613-16-970",2001-06-13,"16-970","Alona_wo_eggs","Older",0,0,0,TRUE
"5228","20010613-16-970",2001-06-13,"16-970","Asplanchna","Older",0,0,0,TRUE
"5229","20010613-16-970",2001-06-13,"16-970","B_coregoni_eggs","Egg",3,0.426419027764617,0.467056761110585,TRUE
"5230","20010613-16-970",2001-06-13,"16-970","B_coregoni_w_eggs","Older",1,0.142139675921539,0.817499416487671,TRUE
"5231","20010613-16-970",2001-06-13,"16-970","B_coregoni_wo_eggs","Older",2,0.284279351843078,0.733553983268285,TRUE
"5232","20010613-16-970",2001-06-13,"16-970","B_longimanus_w_eggs","Older",0,0,0,TRUE
"5233","20010613-16-970",2001-06-13,"16-970","B_longimanus_wo_eggs","Older",0,0,0,TRUE
"5234","20010613-16-970",2001-06-13,"16-970","B_longirostris_eggs","Egg",0,0,0,TRUE
"5235","20010613-16-970",2001-06-13,"16-970","B_longirostris_w_eggs","Older",0,0,0,TRUE
"5236","20010613-16-970",2001-06-13,"16-970","B_longirostris_wo_eggs","Older",1,0.142139675921539,0.10144001295351,TRUE
"5237","20010613-16-970",2001-06-13,"16-970","Brachionus","Older",0,0,0,TRUE
"5238","20010613-16-970",2001-06-13,"16-970","C_pengoi_w_eggs","Older",0,0,0,TRUE
"5239","20010613-16-970",2001-06-13,"16-970","C_pengoi_wo_eggs","Older",0,0,0,TRUE
"5240","20010613-16-970",2001-06-13,"16-970","C_scutifer_w_eggs","Older",0,0,0,TRUE
"5241","20010613-16-970",2001-06-13,"16-970","C_scutifer_wo_eggs","Older",0,0,0,TRUE
"5242","20010613-16-970",2001-06-13,"16-970","Calanoid_nauplii","Nauplii",333,47.3325120818724,6.55492125530708,TRUE
"5243","20010613-16-970",2001-06-13,"16-970","Calanoida_unclass","Younger",34,4.83274898133232,12.594293539375,TRUE
"5244","20010613-16-970",2001-06-13,"16-970","Canthocamptus_nauplii","Nauplii",0,0,0,TRUE
"5245","20010613-16-970",2001-06-13,"16-970","Canthocamptus_w_eggs","Older",0,0,0,TRUE
"5246","20010613-16-970",2001-06-13,"16-970","Canthocamptus_wo_eggs","Older",0,0,0,TRUE
"5247","20010613-16-970",2001-06-13,"16-970","Ceriodaphnia_eggs","Egg",0,0,0,TRUE
"5248","20010613-16-970",2001-06-13,"16-970","Ceriodaphnia_w_eggs","Older",0,0,0,TRUE
"5249","20010613-16-970",2001-06-13,"16-970","Ceriodaphnia_wo_eggs","Older",0,0,0,TRUE
"5250","20010613-16-970",2001-06-13,"16-970","Chydorids_w_eggs","Older",0,0,0,TRUE
"5251","20010613-16-970",2001-06-13,"16-970","Chydorids_wo_eggs","Older",0,0,0,TRUE
"5252","20010613-16-970",2001-06-13,"16-970","Cyclopidae_immature","Younger",0,0,0,TRUE
"5253","20010613-16-970",2001-06-13,"16-970","Cyclopoid_nauplii","Nauplii",241,34.2556618970909,4.81871894672649,TRUE
"5254","20010613-16-970",2001-06-13,"16-970","Cyclopoida_unclass","Younger",21,2.98493319435232,2.15477564522699,TRUE
"5255","20010613-16-970",2001-06-13,"16-970","D_ambigua_w_eggs","Older",0,0,0,TRUE
"5256","20010613-16-970",2001-06-13,"16-970","D_ambigua_wo_eggs","Older",0,0,0,TRUE
"5257","20010613-16-970",2001-06-13,"16-970","D_longiremis_w_eggs","Older",0,0,0,TRUE
"5258","20010613-16-970",2001-06-13,"16-970","D_longiremis_wo_eggs","Older",0,0,0,TRUE
"5259","20010613-16-970",2001-06-13,"16-970","D_lumholtzi_w_eggs","Older",0,0,0,TRUE
"5260","20010613-16-970",2001-06-13,"16-970","D_lumholtzi_wo_eggs","Older",0,0,0,TRUE
"5261","20010613-16-970",2001-06-13,"16-970","D_mendotae_eggs","Egg",0,0,0,TRUE
"5262","20010613-16-970",2001-06-13,"16-970","D_mendotae_w_eggs","Older",0,0,0,TRUE
"5263","20010613-16-970",2001-06-13,"16-970","D_mendotae_wo_eggs","Older",0,0,0,TRUE
"5264","20010613-16-970",2001-06-13,"16-970","D_parvula_w_eggs","Older",0,0,0,TRUE
"5265","20010613-16-970",2001-06-13,"16-970","D_parvula_wo_eggs","Older",0,0,0,TRUE
"5266","20010613-16-970",2001-06-13,"16-970","D_pulex_w_eggs","Older",0,0,0,TRUE
"5267","20010613-16-970",2001-06-13,"16-970","D_pulex_wo_eggs","Older",0,0,0,TRUE
"5268","20010613-16-970",2001-06-13,"16-970","D_retrocurva_eggs","Egg",119,16.9146214346631,9.95763763858618,TRUE
"5269","20010613-16-970",2001-06-13,"16-970","D_retrocurva_w_eggs","Older",30,4.26419027764617,36.6742486547825,TRUE
"5270","20010613-16-970",2001-06-13,"16-970","D_retrocurva_wo_eggs","Older",67,9.5233582867431,27.7383802056363,TRUE
"5271","20010613-16-970",2001-06-13,"16-970","D_schodleri_w_eggs","Older",0,0,0,TRUE
"5272","20010613-16-970",2001-06-13,"16-970","D_schodleri_wo_eggs","Older",0,0,0,TRUE
"5273","20010613-16-970",2001-06-13,"16-970","D_thomasi_eggs","Egg",70,9.94977731450772,1.6715625888373,TRUE
"5274","20010613-16-970",2001-06-13,"16-970","D_thomasi_w_eggs","Older",6,0.852838055529233,3.1805879203059,TRUE
"5275","20010613-16-970",2001-06-13,"16-970","D_thomasi_w_eggs","Younger",3,0.426419027764617,NA,TRUE
"5276","20010613-16-970",2001-06-13,"16-970","D_thomasi_wo_eggs","Older",79,11.2290343978016,32.8643973303121,TRUE
"5277","20010613-16-970",2001-06-13,"16-970","D_thomasi_wo_eggs","Younger",38,5.40130768501848,6.62832616536563,TRUE
"5278","20010613-16-970",2001-06-13,"16-970","Diaphanosoma_eggs","Egg",0,0,0,TRUE
"5279","20010613-16-970",2001-06-13,"16-970","Diaphanosoma_w_eggs","Older",0,0,0,TRUE
"5280","20010613-16-970",2001-06-13,"16-970","Diaphanosoma_wo_eggs","Older",2,0.284279351843078,0.646209483107131,TRUE
"5281","20010613-16-970",2001-06-13,"16-970","Diaptomidae_immature","Younger",0,0,0,TRUE
"5282","20010613-16-970",2001-06-13,"16-970","Dreissena_veligers","Veliger",475,67.516346062731,31.3951009191699,TRUE
"5283","20010613-16-970",2001-06-13,"16-970","E_carolleeae_eggs","Egg",8,1.13711740737231,0.131337060551502,TRUE
"5284","20010613-16-970",2001-06-13,"16-970","E_carolleeae_w_eggs","Older",1,0.142139675921539,0.752823125110952,TRUE
"5285","20010613-16-970",2001-06-13,"16-970","E_carolleeae_w_eggs","Younger",1,0.142139675921539,NA,TRUE
"5286","20010613-16-970",2001-06-13,"16-970","E_carolleeae_wo_eggs","Older",4,0.568558703686155,1.95548615097638,TRUE
"5287","20010613-16-970",2001-06-13,"16-970","E_carolleeae_wo_eggs","Younger",29,4.12205060172463,4.22578505075649,TRUE
"5288","20010613-16-970",2001-06-13,"16-970","E_lacustris","Older",0,0,0,TRUE
"5289","20010613-16-970",2001-06-13,"16-970","E_lacustris","Younger",0,0,0,TRUE
"5290","20010613-16-970",2001-06-13,"16-970","Ergasilus_w_eggs","Older",0,0,0,TRUE
"5291","20010613-16-970",2001-06-13,"16-970","Ergasilus_wo_eggs","Older",0,0,0,TRUE
"5292","20010613-16-970",2001-06-13,"16-970","Eucyclops_w_eggs","Older",0,0,0,TRUE
"5293","20010613-16-970",2001-06-13,"16-970","Eucyclops_w_eggs","Younger",0,0,0,TRUE
"5294","20010613-16-970",2001-06-13,"16-970","Eucyclops_wo_eggs","Older",0,0,0,TRUE
"5295","20010613-16-970",2001-06-13,"16-970","Eucyclops_wo_eggs","Younger",0,0,0,TRUE
"5296","20010613-16-970",2001-06-13,"16-970","H_gibberum_w_eggs","Older",0,0,0,TRUE
"5297","20010613-16-970",2001-06-13,"16-970","H_gibberum_wo_eggs","Older",0,0,0,TRUE
"5298","20010613-16-970",2001-06-13,"16-970","Kellicottia","Older",0,0,0,TRUE
"5299","20010613-16-970",2001-06-13,"16-970","Keratella","Older",43,6.11200606462617,0.672320667108879,TRUE
"5300","20010613-16-970",2001-06-13,"16-970","L_ashlandi_eggs","Egg",18,2.5585141665877,0.295508386240879,TRUE
"5301","20010613-16-970",2001-06-13,"16-970","L_ashlandi_w_eggs","Older",2,0.284279351843078,1.35074891958637,TRUE
"5302","20010613-16-970",2001-06-13,"16-970","L_ashlandi_w_eggs","Younger",0,0,0,TRUE
"5303","20010613-16-970",2001-06-13,"16-970","L_ashlandi_wo_eggs","Older",33,4.69060930541078,21.5919520169081,TRUE
"5304","20010613-16-970",2001-06-13,"16-970","L_ashlandi_wo_eggs","Younger",0,0,0,TRUE
"5305","20010613-16-970",2001-06-13,"16-970","L_kindti_eggs","Egg",0,0,0,TRUE
"5306","20010613-16-970",2001-06-13,"16-970","L_kindti_w_eggs","Older",0,0,0,TRUE
"5307","20010613-16-970",2001-06-13,"16-970","L_kindti_wo_eggs","Older",0,0,0,TRUE
"5308","20010613-16-970",2001-06-13,"16-970","L_macrurus_adult","Older",0,0,0,TRUE
"5309","20010613-16-970",2001-06-13,"16-970","L_macrurus_adult","Younger",0,0,0,TRUE
"5310","20010613-16-970",2001-06-13,"16-970","L_macrurus_immature","Younger",0,0,0,TRUE
"5311","20010613-16-970",2001-06-13,"16-970","L_minutus_eggs","Egg",22,3.12707287027386,0.36117691651663,TRUE
"5312","20010613-16-970",2001-06-13,"16-970","L_minutus_w_eggs","Older",5,0.710698379607694,2.36390817816349,TRUE
"5313","20010613-16-970",2001-06-13,"16-970","L_minutus_w_eggs","Younger",0,0,0,TRUE
"5314","20010613-16-970",2001-06-13,"16-970","L_minutus_wo_eggs","Older",6,0.852838055529233,2.40098421909728,TRUE
"5315","20010613-16-970",2001-06-13,"16-970","L_minutus_wo_eggs","Younger",0,0,0,TRUE
"5316","20010613-16-970",2001-06-13,"16-970","L_sicilis_eggs","Egg",0,0,0,TRUE
"5317","20010613-16-970",2001-06-13,"16-970","L_sicilis_w_eggs","Older",0,0,0,TRUE
"5318","20010613-16-970",2001-06-13,"16-970","L_sicilis_w_eggs","Younger",0,0,0,TRUE
"5319","20010613-16-970",2001-06-13,"16-970","L_sicilis_wo_eggs","Older",6,0.852838055529233,7.08855835951086,TRUE
"5320","20010613-16-970",2001-06-13,"16-970","L_sicilis_wo_eggs","Younger",6,0.852838055529233,4.01459707816969,TRUE
"5321","20010613-16-970",2001-06-13,"16-970","L_siciloides_eggs","Egg",0,0,0,TRUE
"5322","20010613-16-970",2001-06-13,"16-970","L_siciloides_w_eggs","Older",0,0,0,TRUE
"5323","20010613-16-970",2001-06-13,"16-970","L_siciloides_w_eggs","Younger",0,0,0,TRUE
"5324","20010613-16-970",2001-06-13,"16-970","L_siciloides_wo_eggs","Older",0,0,0,TRUE
"5325","20010613-16-970",2001-06-13,"16-970","L_siciloides_wo_eggs","Younger",0,0,0,TRUE
"5326","20010613-16-970",2001-06-13,"16-970","Loose_Bosmina_eggs","Egg",0,0,0,TRUE
"5327","20010613-16-970",2001-06-13,"16-970","Loose_Cladoceran_eggs","Egg",5,0.710698379607694,0.721572064815692,TRUE
"5328","20010613-16-970",2001-06-13,"16-970","Loose_Copepod_eggs","Egg",206,29.280773239837,3.36436084525727,TRUE
"5329","20010613-16-970",2001-06-13,"16-970","Loose_Daphnia_eggs","Egg",0,0,0,TRUE
"5330","20010613-16-970",2001-06-13,"16-970","M_edax_eggs","Egg",17,2.41637449066616,0.422865535866578,TRUE
"5331","20010613-16-970",2001-06-13,"16-970","M_edax_w_eggs","Older",1,0.142139675921539,1.16307046548011,TRUE
"5332","20010613-16-970",2001-06-13,"16-970","M_edax_w_eggs","Younger",1,0.142139675921539,NA,TRUE
"5333","20010613-16-970",2001-06-13,"16-970","M_edax_wo_eggs","Older",19,2.70065384250924,8.23053651963722,TRUE
"5334","20010613-16-970",2001-06-13,"16-970","M_edax_wo_eggs","Younger",1,0.142139675921539,0.0968751158734573,TRUE
"5335","20010613-16-970",2001-06-13,"16-970","Moina_w_eggs","Older",0,0,0,TRUE
"5336","20010613-16-970",2001-06-13,"16-970","Moina_wo_eggs","Older",0,0,0,TRUE
"5337","20010613-16-970",2001-06-13,"16-970","O_birgei_w_eggs","Older",0,0,0,TRUE
"5338","20010613-16-970",2001-06-13,"16-970","O_birgei_wo_eggs","Older",0,0,0,TRUE
"5339","20010613-16-970",2001-06-13,"16-970","P_poppei_w_eggs","Older",0,0,0,TRUE
"5340","20010613-16-970",2001-06-13,"16-970","P_poppei_wo_eggs","Older",0,0,0,TRUE
"5341","20010613-16-970",2001-06-13,"16-970","Ploesoma_sp.","Older",0,0,0,TRUE
"5342","20010613-16-970",2001-06-13,"16-970","Polyarthra","Older",67,9.5233582867431,7.0472851321899,TRUE
"5343","20010613-16-970",2001-06-13,"16-970","Rare_Cladoceran_eggs","Egg",0,0,0,TRUE
"5344","20010613-16-970",2001-06-13,"16-970","Rare_Copepod_eggs","Egg",0,0,0,TRUE
"5345","20010613-16-970",2001-06-13,"16-970","S_oregonensis_eggs","Egg",0,0,0,TRUE
"5346","20010613-16-970",2001-06-13,"16-970","S_oregonensis_w_eggs","Older",0,0,0,TRUE
"5347","20010613-16-970",2001-06-13,"16-970","S_oregonensis_w_eggs","Younger",0,0,0,TRUE
"5348","20010613-16-970",2001-06-13,"16-970","S_oregonensis_wo_eggs","Older",0,0,0,TRUE
"5349","20010613-16-970",2001-06-13,"16-970","S_oregonensis_wo_eggs","Younger",0,0,0,TRUE
"5350","20010613-16-970",2001-06-13,"16-970","S_pallidus_w_eggs","Older",0,0,0,TRUE
"5351","20010613-16-970",2001-06-13,"16-970","S_pallidus_wo_eggs","Older",0,0,0,TRUE
"5352","20010613-16-970",2001-06-13,"16-970","S_reighardi_w_eggs","Older",0,0,0,TRUE
"5353","20010613-16-970",2001-06-13,"16-970","S_reighardi_wo_eggs","Older",0,0,0,TRUE
"5354","20010613-16-970",2001-06-13,"16-970","Scapholeberis_w_eggs","Older",0,0,0,TRUE
"5355","20010613-16-970",2001-06-13,"16-970","Scapholeberis_wo_eggs","Older",0,0,0,TRUE
"5356","20010613-16-970",2001-06-13,"16-970","Simocephalus_w_eggs","Older",0,0,0,TRUE
"5357","20010613-16-970",2001-06-13,"16-970","Simocephalus_wo_eggs","Older",0,0,0,TRUE
"5358","20010613-16-970",2001-06-13,"16-970","T_prasinus_mexicanus_w_eggs","Older",0,0,0,TRUE
"5359","20010613-16-970",2001-06-13,"16-970","T_prasinus_mexicanus_w_eggs","Younger",0,0,0,TRUE
"5360","20010613-16-970",2001-06-13,"16-970","T_prasinus_mexicanus_wo_eggs","Older",0,0,0,TRUE
"5361","20010613-16-970",2001-06-13,"16-970","T_prasinus_mexicanus_wo_eggs","Younger",0,0,0,TRUE
"5362","20010613-16-970",2001-06-13,"16-970","Temoridae_immature","Younger",0,0,0,TRUE
"5363","20010613-16-970",2001-06-13,"16-970","Unidentified_Cladoceran","Older",0,0,0,TRUE
"5364","20010613-16-970",2001-06-13,"16-970","Unidentified_Daphnia","Older",0,0,0,TRUE
"5365","20010613-16-970",2001-06-13,"16-970","Unidentified_Rotifers","Older",501,71.211977636691,31.2620581825073,TRUE
"5366","20010613-27-918",2001-06-13,"27-918","A_vernalis_eggs","Egg",0,0,0,TRUE
"5367","20010613-27-918",2001-06-13,"27-918","A_vernalis_w_eggs","Older",0,0,0,TRUE
"5368","20010613-27-918",2001-06-13,"27-918","A_vernalis_w_eggs","Younger",0,0,0,TRUE
"5369","20010613-27-918",2001-06-13,"27-918","A_vernalis_wo_eggs","Older",0,0,0,TRUE
"5370","20010613-27-918",2001-06-13,"27-918","A_vernalis_wo_eggs","Younger",0,0,0,TRUE
"5371","20010613-27-918",2001-06-13,"27-918","Alona_w_eggs","Older",0,0,0,TRUE
"5372","20010613-27-918",2001-06-13,"27-918","Alona_wo_eggs","Older",0,0,0,TRUE
"5373","20010613-27-918",2001-06-13,"27-918","Asplanchna","Older",0,0,0,TRUE
